Scheme Code,Scheme Name,CAGR_3Y,Sharpe_Ratio,Alpha,Expense_Ratio,Maximum_Drawdown,CAGR_Rank,Sharpe_Rank,Alpha_Rank,Expense_Rank,Drawdown_Rank,CAGR_Score,Sharpe_Score,Alpha_Score,Expense_Score,Drawdown_Score,Fund_Score,Overall_Rank
119251,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,,,,0.73,,,,,64.0,,,,,73.85892116182573,,,9398
150554,Union Retirement Fund - Direct Plan - Growth Option,,,,1.17,,,,,108.0,,,,,55.601659751037346,,,9399
150555,Union Retirement Fund - Direct Plan - IDCW Option,,,,0.71,,,,,62.0,,,,,74.68879668049793,,,9400
150552,Union Retirement Fund - Regular Plan - Growth Option,,,,1.05,,,,,96.0,,,,,60.58091286307054,,,9401
150553,Union Retirement Fund - Regular Plan - IDCW Option,,,,1.87,,,,,178.0,,,,,26.556016597510375,,,9402
100682,UTI Retirement Fund - Regular Plan,,,,1.55,,,,,146.0,,,,,39.83402489626556,,,9403
120766,UTI Retirement Fund- Direct Plan,,,,0.69,,,,,60.0,,,,,75.51867219917013,,,9404
146839,Kotak Monthly Interval Plan Series 4-Direct Plan- Dividend Reinvestment,,,,1.73,,,,,164.0,,,,,32.365145228215766,,,9405
146837,Kotak Monthly Interval Plan Series 4-Direct Plan- Growth,,,,1.12,,,,,103.0,,,,,57.676348547717836,,,9406
146840,Kotak Monthly Interval Plan Series 4-Regular Plan- Dividend Reinvestment,,,,0.89,,,,,80.0,,,,,67.21991701244814,,,9407
146835,Kotak Monthly Interval Plan Series 4-Regular Plan- Growth,,,,2.1,,,,,201.0,,,,,17.012448132780083,,,9408
145440,Kotak Quarterly Interval Plan Series 12-Direct Plan-Growth,,,,1.26,,,,,117.0,,,,,51.867219917012456,,,9409
145441,Kotak Quarterly Interval Plan Series 12-Regular Plan-Dividend Payout,,,,0.5,,,,,41.0,,,,,83.40248962655602,,,9410
145437,Kotak Quarterly Interval Plan Series 12-Regular Plan-Growth,,,,0.25,,,,,16.0,,,,,93.7759336099585,,,9411
146602,Kotak Quarterly Interval Plan Series13- Direct Plan- Dividend Payout,,,,0.6,,,,,51.0,,,,,79.25311203319502,,,9412
146599,Kotak Quarterly Interval Plan Series13- Direct Plan- Growth,,,,1.27,,,,,118.0,,,,,51.45228215767634,,,9413
146598,Kotak Quarterly Interval Plan Series13- Regular Plan- Dividend Payout,,,,2.49,,,,,240.0,,,,,0.8298755186721992,,,9414
146601,Kotak Quarterly Interval Plan Series13- Regular Plan- Growth,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,9415
118804,Nippon India Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth,,,,1.35,,,,,126.0,,,,,48.13278008298755,,,9416
105660,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - IDCW Option,,,,0.57,,,,,48.0,,,,,80.49792531120332,,,9417
105662,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - RETAIL Plan - IDCW Option,,,,2.22,,,,,213.0,,,,,12.033195020746888,,,9418
105663,Nippon India Interval Fund Annual Interval Fund Series-I- Growth Option,,,,2.22,,,,,213.0,,,,,12.033195020746888,,,9419
105661,Nippon India Interval Fund Annual Interval Fund Series-I-Retail Plan Growth Option,,,,0.62,,,,,53.0,,,,,78.42323651452283,,,9420
145667,Nippon India Interval Fund V - Series 2 - Direct Plan - Dividend Payout Option,,,,2.46,,,,,237.0,,,,,2.0746887966804977,,,9421
145670,Nippon India Interval Fund V - Series 2 - Direct Plan - Growth Option,,,,1.11,,,,,102.0,,,,,58.09128630705395,,,9422
145668,Nippon India Interval Fund V - Series 2 - Dividend Payout Option,,,,2.14,,,,,205.0,,,,,15.352697095435685,,,9423
145669,Nippon India Interval Fund V - Series 2 - Growth Option,,,,1.82,,,,,173.0,,,,,28.63070539419087,,,9424
145348,Nippon India Interval Fund V- Series 1- Direct Plan- Dividend Option,,,,1.71,,,,,162.0,,,,,33.19502074688796,,,9425
145350,Nippon India Interval Fund V- Series 1- Direct Plan-Growth Option,,,,0.62,,,,,53.0,,,,,78.42323651452283,,,9426
145349,Nippon India Interval Fund V- Series 1- Dividend Option,,,,1.99,,,,,190.0,,,,,21.57676348547718,,,9427
145347,Nippon India Interval Fund V- Series 1- Growth Option,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,9428
105691,Nippon India Interval Fund-Quarterly Interval Fund Serie-II-Institutional Plan -Dividend Option,,,,1.69,,,,,160.0,,,,,34.024896265560166,,,9429
105689,Nippon India Interval Fund-Quarterly Interval Fund Series-II-Growth Option,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,9430
118689,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - Direct Plan - IDCW Option,,,,1.88,,,,,179.0,,,,,26.141078838174277,,,9431
118691,Nippon India Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth,,,,0.25,,,,,16.0,,,,,93.7759336099585,,,9432
105692,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - IDCW Option,,,,2.34,,,,,225.0,,,,,7.053941908713693,,,9433
120800,Nippon India Yearly Interval Fund - Series 1 - Direct Plan - Dividend Plan - Dividend Option,,,,0.68,,,,,59.0,,,,,75.93360995850622,,,9434
120799,Nippon India Yearly Interval Fund - Series 1 - Direct Plan - Growth Plan - Growth Option,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,9435
120802,Nippon India Yearly Interval Fund - Series 1 - Dividend Plan - Dividend Option,,,,1.27,,,,,118.0,,,,,51.45228215767634,,,9436
120798,Nippon India Yearly Interval Fund - Series 1 - Growth Plan - Growth Option,,,,2.35,,,,,226.0,,,,,6.639004149377594,,,9437
134888,Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option,,,,1.83,,,,,174.0,,,,,28.21576763485477,,,9438
134890,Reliance Interval Fund -IV -Series 2 - Direct Plan - Growth Option,,,,0.81,,,,,72.0,,,,,70.53941908713693,,,9439
134889,Reliance Interval Fund -IV -Series 2 - Dividend Payout Option,,,,2.14,,,,,205.0,,,,,15.352697095435685,,,9440
134891,Reliance Interval Fund -IV -Series 2 - Growth Option,,,,1.39,,,,,130.0,,,,,46.47302904564315,,,9441
135001,Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,9442
134999,Reliance Interval Fund IV- Series 3- Direct Plan-Growth option,,,,1.94,,,,,185.0,,,,,23.651452282157674,,,9443
135000,Reliance Interval Fund IV- Series 3- Dividend Payout Option,,,,1.8,,,,,171.0,,,,,29.460580912863072,,,9444
135002,Reliance Interval Fund IV- Series 3- Growth option,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,9445
141950,BANK OF INDIA Mid Cap Tax Fund Series 1 Direct Plan Growth,,,,2.32,,,,,223.0,,,,,7.883817427385892,,,9446
141949,BANK OF INDIA Mid Cap Tax Fund Series 1 Direct Plan IDCW,,,,1.21,,,,,112.0,,,,,53.941908713692946,,,9447
141952,BANK OF INDIA Mid Cap Tax Fund Series 1 Regular Plan Growth,,,,2.15,,,,,206.0,,,,,14.937759336099585,,,9448
141951,BANK OF INDIA Mid Cap Tax Fund Series 1 Regular Plan IDCW,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,9449
144315,BANK OF INDIA Midcap Tax Fund Series 2 Direct Plan Growth,,,,1.16,,,,,107.0,,,,,56.016597510373444,,,9450
144309,BANK OF INDIA Midcap Tax Fund Series 2 Direct Plan IDCW,,,,1.91,,,,,182.0,,,,,24.896265560165975,,,9451
144314,BANK OF INDIA Midcap Tax Fund Series 2 Regular Plan Growth,,,,1.57,,,,,148.0,,,,,39.004149377593365,,,9452
144316,BANK OF INDIA Midcap Tax Fund Series 2 Regular Plan IDCW,,,,1.55,,,,,146.0,,,,,39.83402489626556,,,9453
142136,ICICI Prudential Long Term Wealth Enhancement Fund - Cumulative Option,,,,0.14,,,,,5.0,,,,,98.3402489626556,,,9454
142134,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan Cumulative Option,,,,1.2,,,,,111.0,,,,,54.356846473029044,,,9455
142133,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan IDCW Option,,,,1.58,,,,,149.0,,,,,38.589211618257266,,,9456
142135,ICICI Prudential Long Term Wealth Enhancement Fund - IDCW Option,,,,0.1,,,,,1.0,,,,,100.0,,,9457
112101,ICICI Prudential R.I.G.H.T. Fund Dividend,,,,1.05,,,,,96.0,,,,,60.58091286307054,,,9458
112100,ICICI Prudential R.I.G.H.T. Fund Growth,,,,2.4,,,,,231.0,,,,,4.564315352697095,,,9459
107900,Reliance Equity Linked Saving Fund - Series I - Dividend Plan,,,,2.27,,,,,218.0,,,,,9.95850622406639,,,9460
107901,Reliance Equity Linked Saving Fund - Series I - Growth Plan,,,,0.18,,,,,9.0,,,,,96.6804979253112,,,9461
136007,SBI Long Term Advantage Fund - Series III - Direct Plan - Growth,,,,0.8,,,,,71.0,,,,,70.95435684647303,,,9462
136006,SBI Long Term Advantage Fund - Series III - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.68,,,,,59.0,,,,,75.93360995850622,,,9463
136004,SBI Long Term Advantage Fund - Series III - Regular Plan - Growth,,,,0.75,,,,,66.0,,,,,73.02904564315352,,,9464
136005,SBI Long Term Advantage Fund - Series III - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,1.5,,,,,141.0,,,,,41.90871369294606,,,9465
140487,SBI Long Term Advantage Fund - Series IV - Direct Plan - Growth,,,,1.42,,,,,133.0,,,,,45.22821576763486,,,9466
140486,SBI Long Term Advantage Fund - Series IV - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,2.12,,,,,203.0,,,,,16.182572614107883,,,9467
140488,SBI Long Term Advantage Fund - Series IV - Regular Plan - Growth,,,,0.85,,,,,76.0,,,,,68.87966804979253,,,9468
140489,SBI Long Term Advantage Fund - Series IV - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,1.96,,,,,187.0,,,,,22.821576763485478,,,9469
142138,SBI Long Term Advantage Fund - Series V - Direct Plan - Growth,,,,0.83,,,,,74.0,,,,,69.70954356846472,,,9470
142140,SBI Long Term Advantage Fund - Series V - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.19,,,,,10.0,,,,,96.2655601659751,,,9471
142137,SBI Long Term Advantage Fund - Series V - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,2.33,,,,,224.0,,,,,7.468879668049793,,,9472
142139,SBI Long Term Advantage Fund Series V - Regular Plan - Growth,,,,0.32,,,,,23.0,,,,,90.87136929460581,,,9473
143178,SBI Long Term Advantage Fund - Series VI - Direct Plan - Growth,,,,1.3,,,,,121.0,,,,,50.20746887966805,,,9474
143179,SBI Long Term Advantage Fund - Series VI - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,1.94,,,,,185.0,,,,,23.651452282157674,,,9475
143176,SBI Long Term Advantage Fund - Series VI - Regular Plan - Growth,,,,1.83,,,,,174.0,,,,,28.21576763485477,,,9476
143177,SBI Long Term Advantage Fund - Series VI - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.36,,,,,27.0,,,,,89.21161825726142,,,9477
139711,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Growth,,,,0.26,,,,,17.0,,,,,93.3609958506224,,,9478
139710,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.81,,,,,72.0,,,,,70.53941908713693,,,9479
139709,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Growth,,,,2.47,,,,,238.0,,,,,1.6597510373443984,,,9480
139712,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.38,,,,,29.0,,,,,88.38174273858921,,,9481
139990,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Growth,,,,0.61,,,,,52.0,,,,,78.83817427385893,,,9482
139989,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,2.49,,,,,240.0,,,,,0.8298755186721992,,,9483
139992,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Growth,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,9484
139991,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,1.09,,,,,100.0,,,,,58.921161825726145,,,9485
141564,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Growth,,,,0.94,,,,,85.0,,,,,65.14522821576763,,,9486
141567,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,2.33,,,,,224.0,,,,,7.468879668049793,,,9487
141565,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Growth,,,,0.49,,,,,40.0,,,,,83.81742738589212,,,9488
141566,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.18,,,,,9.0,,,,,96.6804979253112,,,9489
141141,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Direct Plan - Growth,,,,0.37,,,,,28.0,,,,,88.79668049792531,,,9490
141142,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,1.32,,,,,123.0,,,,,49.37759336099585,,,9491
141139,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Regular Plan - Growth,,,,0.2,,,,,11.0,,,,,95.850622406639,,,9492
141140,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,2.06,,,,,197.0,,,,,18.672199170124482,,,9493
133324,Sundaram Long Term Tax Advantage Fund Series I Direct Plan - Growth,,,,0.54,,,,,45.0,,,,,81.74273858921161,,,9494
133325,Sundaram Long Term Tax Advantage Fund Series I Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,1.41,,,,,132.0,,,,,45.643153526970956,,,9495
133322,Sundaram Long Term Tax Advantage Fund Series I Regular Plan - Growth,,,,1.33,,,,,124.0,,,,,48.96265560165975,,,9496
133323,Sundaram Long Term Tax Advantage Fund Series I Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.58,,,,,49.0,,,,,80.08298755186722,,,9497
142153,Sundaram Long Term Tax Advantage Fund Series III Direct Plan - Growth,,,,1.07,,,,,98.0,,,,,59.75103734439834,,,9498
142154,Sundaram Long Term Tax Advantage Fund Series III Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.16,,,,,7.0,,,,,97.5103734439834,,,9499
142151,Sundaram Long Term Tax Advantage Fund Series III Regular Plan - Growth,,,,2.15,,,,,206.0,,,,,14.937759336099585,,,9500
142152,Sundaram Long Term Tax Advantage Fund Series III Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,1.85,,,,,176.0,,,,,27.385892116182575,,,9501
143079,Sundaram Long Term Tax Advantage Fund Series IV Direct Plan - Growth,,,,0.67,,,,,58.0,,,,,76.34854771784232,,,9502
143080,Sundaram Long Term Tax Advantage Fund Series IV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,2.08,,,,,199.0,,,,,17.842323651452283,,,9503
143077,Sundaram Long Term Tax Advantage Fund Series IV Regular Plan - Growth,,,,0.12,,,,,3.0,,,,,99.1701244813278,,,9504
143078,Sundaram Long Term Tax Advantage Fund Series IV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.16,,,,,7.0,,,,,97.5103734439834,,,9505
135682,Sundaram Long Term Tax Advantage Fund Series II Direct Plan - Growth,,,,2.28,,,,,219.0,,,,,9.54356846473029,,,9506
135681,Sundaram Long Term Tax Advantage Fund Series II Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.84,,,,,75.0,,,,,69.29460580912863,,,9507
135684,Sundaram Long Term Tax Advantage Fund Series II Regular Plan - Growth,,,,0.42,,,,,33.0,,,,,86.72199170124482,,,9508
135683,Sundaram Long Term Tax Advantage Fund Series II Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,0.29,,,,,20.0,,,,,92.11618257261411,,,9509
135962,UTI Long Term Advantage Fund Series III - Direct Plan - Growth Option,,,,0.2,,,,,11.0,,,,,95.850622406639,,,9510
135965,UTI Long Term Advantage Fund Series III - Direct Plan - IDCW,,,,1.21,,,,,112.0,,,,,53.941908713692946,,,9511
135964,UTI Long Term Advantage Fund Series III - Regular Plan - Growth Option,,,,1.2,,,,,111.0,,,,,54.356846473029044,,,9512
135963,UTI Long Term Advantage Fund Series III - Regular Plan - IDCW,,,,2.04,,,,,195.0,,,,,19.502074688796682,,,9513
140046,UTI Long Term Advantage Fund Series IV - Direct Plan - Growth Option,,,,1.88,,,,,179.0,,,,,26.141078838174277,,,9514
140044,UTI Long Term Advantage Fund Series IV - Direct Plan - IDCW,,,,1.37,,,,,128.0,,,,,47.30290456431535,,,9515
140045,UTI Long Term Advantage Fund Series IV - Regular Plan - Growth Option,,,,1.46,,,,,137.0,,,,,43.56846473029046,,,9516
140043,UTI Long Term Advantage Fund Series IV - Regular Plan - IDCW,,,,1.27,,,,,118.0,,,,,51.45228215767634,,,9517
140454,UTI Long Term Advantage Fund Series V - Direct Plan - Growth Option,,,,0.9,,,,,81.0,,,,,66.80497925311202,,,9518
140457,UTI Long Term Advantage Fund Series V - Direct Plan - IDCW,,,,1.31,,,,,122.0,,,,,49.79253112033195,,,9519
140455,UTI Long Term Advantage Fund Series V - Regular Plan - Growth Option,,,,0.73,,,,,64.0,,,,,73.85892116182573,,,9520
140456,UTI Long Term Advantage Fund Series V - Regular Plan - IDCW,,,,2.01,,,,,192.0,,,,,20.74688796680498,,,9521
141892,UTI Long Term Advantage Fund Series VI - Direct Plan - Growth Option,,,,0.94,,,,,85.0,,,,,65.14522821576763,,,9522
141894,UTI Long Term Advantage Fund Series VI - Direct Plan - IDCW,,,,1.65,,,,,156.0,,,,,35.684647302904565,,,9523
141893,UTI Long Term Advantage Fund Series VI - Regular Plan - Growth Option,,,,0.68,,,,,59.0,,,,,75.93360995850622,,,9524
141891,UTI Long Term Advantage Fund Series VI - Regular Plan - IDCW,,,,0.6,,,,,51.0,,,,,79.25311203319502,,,9525
101834,UTI - Master Equity Plan Unit Scheme,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,9526
141581,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,9527
141580,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option - Direct Plan,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,9528
141579,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option,,,,1.87,,,,,178.0,,,,,26.556016597510375,,,9529
141578,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option - Direct Plan,,,,1.67,,,,,158.0,,,,,34.85477178423236,,,9530
141429,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option,,,,2.0,,,,,191.0,,,,,21.16182572614108,,,9531
141430,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option - Direct Plan,,,,0.71,,,,,62.0,,,,,74.68879668049793,,,9532
141431,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option,,,,2.06,,,,,197.0,,,,,18.672199170124482,,,9533
141428,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option - Direct Plan,,,,1.33,,,,,124.0,,,,,48.96265560165975,,,9534
142952,ICICI Prudential Bharat Consumption Fund - Series 1 - Cumulative Option,,,,1.39,,,,,130.0,,,,,46.47302904564315,,,9535
142951,ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Plan - Cumulative Option,,,,1.74,,,,,165.0,,,,,31.950207468879665,,,9536
142950,ICICI Prudential Bharat Consumption Fund - Series 1 - Direct Plan - IDCW Option,,,,2.44,,,,,235.0,,,,,2.904564315352697,,,9537
142949,ICICI Prudential Bharat Consumption Fund - Series 1 - IDCW Option,,,,0.26,,,,,17.0,,,,,93.3609958506224,,,9538
143152,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option,,,,0.49,,,,,40.0,,,,,83.81742738589212,,,9539
143153,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan - Cumulative Option,,,,2.24,,,,,215.0,,,,,11.20331950207469,,,9540
143154,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan - IDCW Option,,,,1.71,,,,,162.0,,,,,33.19502074688796,,,9541
143155,ICICI Prudential Bharat Consumption Fund - Series 2 - IDCW Option,,,,1.87,,,,,178.0,,,,,26.556016597510375,,,9542
143964,ICICI Prudential Bharat Consumption Fund - Series 3 - Cumulative Option,,,,1.85,,,,,176.0,,,,,27.385892116182575,,,9543
143961,ICICI Prudential Bharat Consumption Fund - Series 3 - Direct Plan - Cumulative Option,,,,1.02,,,,,93.0,,,,,61.82572614107884,,,9544
143962,ICICI Prudential Bharat Consumption Fund - Series 3 - Direct Plan - IDCW Option,,,,1.14,,,,,105.0,,,,,56.84647302904564,,,9545
143963,ICICI Prudential Bharat Consumption Fund - Series 3 - IDCW Option,,,,0.16,,,,,7.0,,,,,97.5103734439834,,,9546
144445,ICICI Prudential Bharat Consumption Fund - Series 4 - Cumulative Option,,,,1.89,,,,,180.0,,,,,25.72614107883817,,,9547
144448,ICICI Prudential Bharat Consumption Fund - Series 4 - Direct Plan - Cumulative Option,,,,1.78,,,,,169.0,,,,,30.29045643153527,,,9548
144447,ICICI Prudential Bharat Consumption Fund - Series 4 - Direct Plan - IDCW Option,,,,2.23,,,,,214.0,,,,,11.618257261410788,,,9549
144446,ICICI Prudential Bharat Consumption Fund - Series 4 - IDCW Option,,,,1.11,,,,,102.0,,,,,58.09128630705395,,,9550
145446,ICICI Prudential Bharat Consumption Fund - Series 5 - Cumulative Option,,,,1.5,,,,,141.0,,,,,41.90871369294606,,,9551
145443,ICICI Prudential Bharat Consumption Fund - Series 5 - Direct Plan - Cumulative Option,,,,2.11,,,,,202.0,,,,,16.59751037344398,,,9552
145444,ICICI Prudential Bharat Consumption Fund - Series 5 - Direct Plan - IDCW Option,,,,0.71,,,,,62.0,,,,,74.68879668049793,,,9553
145445,ICICI Prudential Bharat Consumption Fund - Series 5 - IDCW Option,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,9554
135406,ICICI Prudential Business Cycle Fund - Series 1  Cumulative Option,,,,1.64,,,,,155.0,,,,,36.09958506224066,,,9555
135404,ICICI Prudential Business Cycle Fund - Series 1 Direct Plan Cumulative Option,,,,0.24,,,,,15.0,,,,,94.1908713692946,,,9556
135405,ICICI Prudential Business Cycle Fund - Series 1 Direct Plan Dividend Option,,,,1.57,,,,,148.0,,,,,39.004149377593365,,,9557
135407,ICICI Prudential Business Cycle Fund - Series 1 Dividend Option,,,,2.16,,,,,207.0,,,,,14.522821576763487,,,9558
135550,ICICI Prudential Business Cycle Fund - Series 2  Cumulative Option,,,,1.66,,,,,157.0,,,,,35.26970954356847,,,9559
135549,ICICI Prudential Business Cycle Fund - Series 2  Dividend Option,,,,1.17,,,,,108.0,,,,,55.601659751037346,,,9560
135547,ICICI Prudential Business Cycle Fund - Series 2 Direct Plan Cumulative Option,,,,2.41,,,,,232.0,,,,,4.149377593360995,,,9561
135548,ICICI Prudential Business Cycle Fund - Series 2 Direct Plan Dividend Option,,,,0.85,,,,,76.0,,,,,68.87966804979253,,,9562
135996,ICICI Prudential Business Cycle Fund - Series 3 Cumulative option,,,,2.04,,,,,195.0,,,,,19.502074688796682,,,9563
135998,ICICI Prudential Business Cycle Fund - Series 3 Direct Plan Cumulative option,,,,1.75,,,,,166.0,,,,,31.535269709543567,,,9564
135999,ICICI Prudential Business Cycle Fund - Series 3 Direct Plan Dividend option,,,,1.72,,,,,163.0,,,,,32.780082987551864,,,9565
135997,ICICI Prudential Business Cycle Fund - Series 3 Dividend option,,,,0.96,,,,,87.0,,,,,64.31535269709543,,,9566
126677,ICICI Prudential Equity Savings Fund - Series 1  - Dividend,,,,0.74,,,,,65.0,,,,,73.44398340248964,,,9567
126675,ICICI Prudential Equity Savings Fund - Series 1 - Cumulative,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,9568
126676,ICICI Prudential Equity Savings Fund - Series 1 Direct Plan - Cumulative,,,,1.99,,,,,190.0,,,,,21.57676348547718,,,9569
126678,ICICI Prudential Equity Savings Fund - Series 1 Direct Plan - Dividend,,,,1.92,,,,,183.0,,,,,24.481327800829874,,,9570
130003,ICICI Prudential Growth Fund- Series 1 Direct Dividend,,,,2.05,,,,,196.0,,,,,19.08713692946058,,,9571
130004,ICICI Prudential Growth Fund- Series 1 Dividend,,,,1.0,,,,,91.0,,,,,62.655601659751035,,,9572
130593,ICICI Prudential Growth Fund - Series 2 Direct Dividend,,,,2.3,,,,,221.0,,,,,8.71369294605809,,,9573
130594,ICICI Prudential Growth Fund - Series 2 Dividend,,,,1.34,,,,,125.0,,,,,48.54771784232365,,,9574
131317,ICICI Prudential Growth Fund - Series 3 Direct IDCW,,,,0.98,,,,,89.0,,,,,63.48547717842323,,,9575
131318,ICICI Prudential Growth Fund - Series 3 IDCW,,,,2.4,,,,,231.0,,,,,4.564315352697095,,,9576
131545,ICICI Prudential Growth Fund - Series 4 Direct Dividend,,,,0.88,,,,,79.0,,,,,67.63485477178423,,,9577
131546,ICICI Prudential Growth Fund - Series 4 Dividend,,,,1.95,,,,,186.0,,,,,23.236514522821576,,,9578
133128,ICICI Prudential Growth Fund - Series 5 Direct Dividend,,,,1.12,,,,,103.0,,,,,57.676348547717836,,,9579
133129,ICICI Prudential Growth Fund - Series 5 Dividend,,,,1.96,,,,,187.0,,,,,22.821576763485478,,,9580
133274,ICICI Prudential Growth Fund - Series 6  Dividend,,,,2.36,,,,,227.0,,,,,6.224066390041494,,,9581
133275,ICICI Prudential Growth Fund - Series 6 Direct Dividend,,,,2.03,,,,,194.0,,,,,19.91701244813278,,,9582
133425,ICICI Prudential Growth Fund - Series 7  Dividend,,,,1.98,,,,,189.0,,,,,21.991701244813278,,,9583
133426,ICICI Prudential Growth Fund - Series 7 Direct Dividend,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,9584
133468,ICICI Prudential Growth Fund - Series 8  Dividend,,,,0.84,,,,,75.0,,,,,69.29460580912863,,,9585
133467,ICICI Prudential Growth Fund - Series 8 Direct Dividend,,,,1.5,,,,,141.0,,,,,41.90871369294606,,,9586
133965,ICICI Prudential India Recovery Fund - Series 1 Direct Dividend,,,,0.97,,,,,88.0,,,,,63.90041493775933,,,9587
133966,ICICI Prudential India Recovery Fund - Series 1 Dividend,,,,0.7,,,,,61.0,,,,,75.10373443983403,,,9588
134043,ICICI Prudential India Recovery Fund - Series 2 Direct Dividend,,,,1.64,,,,,155.0,,,,,36.09958506224066,,,9589
134042,ICICI Prudential India Recovery Fund - Series 2 Dividend,,,,1.22,,,,,113.0,,,,,53.52697095435685,,,9590
135323,ICICI Prudential India Recovery Fund - Series 3 Cumulative Option,,,,1.97,,,,,188.0,,,,,22.40663900414938,,,9591
135322,ICICI Prudential India Recovery Fund - Series 3 Direct Plan Cumulative Option,,,,0.14,,,,,5.0,,,,,98.3402489626556,,,9592
